Latitude,Longitude,Sample Date,pet,aet,def,ppt,q,soil,pdsi,tmax,tmin,vap,swe,temp_range,aridity_index,evap_fraction,water_balance
-27.935,26.126667,14-04-2015,222.8,12.2,210.6,12.9,0.6000000000000001,0.4,-3.9499998,34.219997,16.25,1.58,0.0,17.969997,0.05789946060729295,0.05475763,0.7000001907348636
-28.141944,26.417778,14-04-2015,220.40001,12.6,207.8,13.3,0.7000000000000001,0.4,-4.04,33.989998,16.58,1.577,0.0,17.409998,0.0603448250795219,0.05716878,0.6999996185302741
-28.1175,26.719444,14-04-2015,216.3,13.2,203.1,13.9,0.7000000000000001,0.4,-4.18,33.579998,16.869999,1.5960001,0.0,16.71,0.0642625973365054,0.06102635,0.7000001907348636
-34.02861,22.22222,13-12-2013,147.90001,71.9,76.0,75.60000000000001,3.8000000000000003,2.3,1.62,26.63,17.94,2.081,0.0,8.689999,0.5111561549710997,0.48613927,3.6999984741211023
-29.160278,26.573333,14-04-2015,220.1,9.5,210.6,10.0,0.5,0.4,-3.8999999,33.69,15.73,1.48,0.0,17.96,0.0454338924247775,0.043162197,0.5
-28.69485,28.23487,14-04-2015,186.40001,17.300001,169.1,18.1,0.9,1.7,-4.5899997,29.46,14.17,1.5370001,0.0,15.289999,0.09710299952250799,0.09281116,0.7999988555908217
-28.883333,27.89,14-04-2015,190.6,16.0,174.6,16.7,0.8,1.9,-4.3199997,30.16,14.66,1.5510001,0.0,15.5,0.08761804546286406,0.08394543,0.6999999999999993
-34.02861,22.22222,03-04-2014,149.2,23.6,125.6,24.8,1.2000000000000002,1.5,-1.99,25.449999,15.25,1.807,0.0,10.199999,0.16621984254197522,0.15817694,1.1999996185302741
-34.02861,22.22222,08-05-2014,149.2,23.6,125.6,24.8,1.2000000000000002,1.5,-1.99,25.449999,15.25,1.807,0.0,10.199999,0.16621984254197522,0.15817694,1.1999996185302741
-34.02861,22.22222,04-06-2014,149.2,23.6,125.6,24.8,1.2000000000000002,1.5,-1.99,25.449999,15.25,1.807,0.0,10.199999,0.16621984254197522,0.15817694,1.1999996185302741
-34.075556,20.145556,14-04-2015,182.5,12.900001,169.6,12.700000000000001,0.6000000000000001,5.3,-2.83,30.89,16.68,1.669,0.0,14.209999,0.06958904109589041,0.07068493,-0.20000057220458878
-32.595833,19.009444,14-04-2015,221.2,7.5,213.7,6.6000000000000005,0.30000000000000004,7.7000003,-1.91,33.96,15.69,1.493,0.0,18.27,0.02983725176788457,0.033905968,-0.8999999999999995
-25.45963889,28.26430556,14-04-2015,192.90001,47.100002,145.8,49.300000000000004,2.5,3.7,-3.48,32.93,17.21,1.9020001,0.0,15.720001,0.25557282353634486,0.24416797,2.199997711181645
-34.02861,22.22222,12-01-2015,159.2,12.7,146.5,13.3,0.7000000000000001,1.1,-1.35,26.75,16.55,1.9050001,0.0,10.200001,0.08354271516929733,0.07977387,0.600000190734864
-34.02861,22.22222,29-01-2015,159.2,12.7,146.5,13.3,0.7000000000000001,1.1,-1.35,26.75,16.55,1.9050001,0.0,10.200001,0.08354271516929733,0.07977387,0.600000190734864
-25.81048333,27.90955222,15-04-2015,191.90001,44.7,147.2,46.800000000000004,2.3000000000000003,3.0,-4.0099998,31.99,17.13,1.8390001,0.0,14.860001,0.24387700764585366,0.23293382,2.099999237060551
-22.935,28.004167,15-04-2015,199.5,30.6,168.90001,32.2,1.6,0.2,-2.28,35.76,20.47,2.108,0.0,15.289999,0.16140350877192983,0.15338346,1.5999996185302763
-29.641944,30.6875,15-04-2015,158.7,16.4,142.3,16.8,0.8,6.0,-5.62,30.349998,19.5,2.2440002,0.0,10.849998,0.10586011545721132,0.103339635,0.4000003814697273
-23.23572222,27.717,15-04-2015,201.2,30.800001,170.40001,32.4,1.6,0.4,-2.18,35.829998,20.74,2.1060002,0.0,15.089998,0.16103379965922543,0.15308152,1.599998855590819
-22.548889,28.898056,15-04-2015,195.0,31.4,163.6,33.0,1.7000000000000002,0.1,-2.26,35.2,19.73,2.1520002,0.0,15.470001,0.16923076923076924,0.16102564,1.6000003814697266
-22.91028,29.61111,15-04-2015,179.1,42.100002,137.0,44.0,2.2,3.6000001,-2.31,33.36,19.38,2.1160002,0.0,13.980001,0.24567280011464113,0.23506421,1.8999977111816406
-22.769722,30.886944,15-04-2015,183.1,44.8,138.3,46.6,2.3000000000000003,6.6,-2.95,34.85,20.65,2.305,0.0,14.199999,0.25450572608749494,0.24467503,1.8000007629394545
-34.02861,22.22222,04-11-2015,159.2,12.7,146.5,13.3,0.7000000000000001,1.1,-1.35,26.75,16.55,1.9050001,0.0,10.200001,0.08354271516929733,0.07977387,0.600000190734864
-25.49037,30.6986,15-04-2015,165.0,48.9,116.1,50.1,2.5,13.7,-3.06,30.279999,16.859999,2.015,0.0,13.42,0.30363636363636365,0.29636365,1.1999984741210952
-25.513889,31.224444,15-04-2015,166.3,42.2,124.1,43.7,2.2,9.2,-3.31,31.21,18.57,2.1090002,0.0,12.639999,0.26277810702384163,0.25375828,1.4999992370605497
-27.00222,28.76528,15-04-2015,183.40001,32.7,150.7,34.300000000000004,1.7000000000000002,2.0,-4.39,30.07,14.29,1.6800001,0.0,15.78,0.1870228914272317,0.1782988,1.5999992370605511
-27.38972222,26.46388889,15-04-2015,219.6,18.5,201.1,19.5,1.0,0.5,-4.18,33.79,17.06,1.6800001,0.0,16.730001,0.08879781173962281,0.08424408,1.0
-27.398611,26.614722,15-04-2015,218.2,18.800001,199.40001,19.8,1.0,0.5,-4.23,33.59,17.07,1.6810001,0.0,16.52,0.09074243939928482,0.08615949,0.999998855590821
-30.160091,27.40124,15-04-2015,201.2,12.6,188.6,13.200000000000001,0.7000000000000001,0.5,-3.73,31.57,15.13,1.4970001,0.0,16.439999,0.06560636282412888,0.06262426,0.5999996185302745
-30.336111,27.359444,15-04-2015,201.5,12.8,188.7,13.4,0.7000000000000001,0.6,-3.61,31.58,14.67,1.4900001,0.0,16.91,0.06650124069478909,0.063523576,0.5999998092651371
-29.615556,27.065278,15-04-2015,208.7,11.1,197.6,11.700000000000001,0.6000000000000001,0.4,-3.9099998,32.219997,15.049999,1.4580001,0.0,17.169998,0.05606133287535032,0.053186394,0.5999996185302745
-34.092222,21.295278,15-04-2015,173.5,12.8,160.7,13.100000000000001,0.7000000000000001,3.2,-1.68,29.34,16.34,1.7770001,0.0,13.0,0.07550432276657061,0.07377522,0.29999980926513814
-25.447222,30.711667,15-04-2015,167.0,47.4,119.6,48.800000000000004,2.4000000000000004,12.7,-3.22,30.82,17.5,2.0540001,0.0,13.32,0.29221556886227545,0.28383234,1.399998474121098
-29.641944,30.6875,16-04-2015,158.7,16.4,142.3,16.8,0.8,6.0,-5.62,30.349998,19.5,2.2440002,0.0,10.849998,0.10586011545721132,0.103339635,0.4000003814697273
-30.830556,26.921389,16-04-2015,205.40001,10.6,194.8,11.100000000000001,0.6000000000000001,0.5,-2.8799999,32.04,14.16,1.4790001,0.0,17.880001,0.05404089340428844,0.05160662,0.49999961853027486
-24.282222,28.090278,16-04-2015,187.3,49.2,138.1,51.400000000000006,2.6,4.8,-2.55,32.87,17.83,1.9350001,0.0,15.039999,0.2744260499867494,0.2626802,2.1999992370605526
-23.763056,27.908611,16-04-2015,190.7,41.3,149.40001,43.300000000000004,2.2,3.6000001,-2.3899999,34.28,19.14,2.012,0.0,15.139999,0.22705821024083206,0.21657053,2.0000007629394574
-27.671111,27.236944,16-04-2015,209.5,18.1,191.40001,19.0,1.0,0.5,-4.29,32.93,16.3,1.651,0.0,16.630001,0.09069212410501193,0.08639618,0.8999996185302734
-31.000833,26.353056,16-04-2015,208.7,7.5,201.2,7.9,0.4,0.3,-2.06,31.769999,13.509999,1.391,0.0,18.259998,0.03785337860814252,0.03593675,0.40000000000000036
-30.679722,26.7125,16-04-2015,211.40001,9.5,201.90001,9.9,0.5,0.4,-2.82,32.93,14.69,1.4770001,0.0,18.240002,0.04683065076278423,0.044938505,0.40000000000000036
-34.405833,19.600556,13-02-2013,162.8,11.5,151.3,8.9,0.4,10.8,1.02,25.57,15.29,1.7030001,0.0,10.28,0.0546683036435232,0.07063882,-2.5999999999999996
-34.405833,19.600556,13-03-2013,162.8,11.5,151.3,8.9,0.4,10.8,1.02,25.57,15.29,1.7030001,0.0,10.28,0.0546683036435232,0.07063882,-2.5999999999999996
-34.405833,19.600556,10-04-2013,162.8,11.5,151.3,8.9,0.4,10.8,1.02,25.57,15.29,1.7030001,0.0,10.28,0.0546683036435232,0.07063882,-2.5999999999999996
-34.405833,19.600556,08-05-2013,162.8,11.5,151.3,8.9,0.4,10.8,1.02,25.57,15.29,1.7030001,0.0,10.28,0.0546683036435232,0.07063882,-2.5999999999999996
-34.250556,20.9925,16-04-2015,180.8,14.0,166.8,14.0,0.7000000000000001,6.1,-2.1699998,29.32,17.13,1.8730001,0.0,12.190001,0.07743362701156706,0.07743362,0.0
-33.13083,18.86278,16-04-2015,209.90001,12.3,197.6,10.700000000000001,0.5,10.0,-2.29,32.559998,16.93,1.585,0.0,15.629997,0.05097665332679753,0.05859933,-1.6000001907348622
-29.744167,29.905833,17-04-2015,161.0,26.1,134.90001,26.900000000000002,1.3,6.3,-5.13,29.539999,15.889999,1.8560001,0.0,13.65,0.16708074534161493,0.1621118,0.7999996185302756
-29.658056,25.973333,17-04-2015,217.1,6.6,210.5,6.9,0.30000000000000004,0.4,-3.28,33.42,15.7,1.409,0.0,17.719997,0.03178258777528549,0.030400736,0.300000095367432
-34.405833,19.600556,25-09-2013,156.6,53.0,103.6,53.800000000000004,2.7,8.900001,1.68,26.449999,17.199999,1.8950001,0.0,9.25,0.3435504336087776,0.33844188,0.8000000000000043
-29.7775,29.470833,20-04-2015,157.8,29.300001,128.5,30.400000000000002,1.5,3.7,-5.67,27.56,13.36,1.6610001,0.0,14.2,0.1926489189612304,0.18567808,1.0999988555908224
-29.987778,29.851667,20-04-2015,155.3,27.6,127.700005,28.3,1.4000000000000001,6.9,-5.17,28.689999,15.299999,1.835,0.0,13.389999,0.1822279423302283,0.17772055,0.6999996185302741
-29.744167,29.905833,20-04-2015,161.0,26.1,134.90001,26.900000000000002,1.3,6.3,-5.13,29.539999,15.889999,1.8560001,0.0,13.65,0.16708074534161493,0.1621118,0.7999996185302756
-34.405833,19.600556,12-02-2014,158.3,5.0,153.3,3.2,0.2,9.0,-2.51,25.16,14.839999,1.644,0.0,10.320001,0.020214781669673925,0.031585597,-1.7999999999999998
-34.405833,19.600556,12-03-2014,158.3,5.0,153.3,3.2,0.2,9.0,-2.51,25.16,14.839999,1.644,0.0,10.320001,0.020214781669673925,0.031585597,-1.7999999999999998
-33.38056,19.30167,20-04-2015,196.40001,14.5,181.90001,13.3,0.7000000000000001,8.5,-2.45,29.369999,13.74,1.3670001,0.0,15.629999,0.06771893778011512,0.07382892,-1.1999999999999993
-28.760833,17.730278,21-04-2015,248.2,0.1,248.1,0.1,0.0,0.0,-1.49,37.53,21.24,1.248,0.0,16.289999,0.00040290089133584187,0.00040290089,-1.4901161138336505e-09
-34.065833,20.404167,21-04-2015,177.6,11.7,165.90001,11.8,0.6000000000000001,4.5,-2.51,31.42,17.529999,1.748,0.0,13.890001,0.0664414391580723,0.06587838,0.10000019073486399
-25.127778,27.628889,21-04-2015,203.40001,46.100002,157.3,48.400000000000006,2.4000000000000004,3.1000001,-3.3999999,34.579998,18.93,1.9900001,0.0,15.649998,0.2379547582175965,0.226647,2.2999977111816463
-25.20639,27.558,21-04-2015,204.40001,45.9,158.5,48.2,2.4000000000000004,2.6000001,-3.47,34.52,18.869999,1.983,0.0,15.650002,0.23581212251015432,0.22455968,2.2999984741210966
-24.39619444,27.08983333,21-04-2015,208.8,41.2,167.6,43.300000000000004,2.2,1.5,-3.1599998,35.61,20.32,2.029,0.0,15.290001,0.20737547589626568,0.197318,2.099999237060551
-24.69514,27.40906,21-04-2015,210.1,45.3,164.8,47.6,2.4000000000000004,1.9,-3.31,35.25,20.039999,2.02,0.0,15.210001,0.22655877495095184,0.2156116,2.3000007629394545
-26.03611,30.99778,21-04-2015,173.3,49.600002,123.700005,51.1,2.6,11.1,-3.81,31.39,18.43,2.0300002,0.0,12.959999,0.29486439180695495,0.2862089,1.499997711181642
-27.937778,31.209444,21-04-2015,170.90001,15.1,155.8,15.4,0.8,5.7000003,-3.59,31.42,18.32,2.0830002,0.0,13.1,0.09011117129904966,0.088355765,0.2999996185302738
-30.733889,29.828333,21-04-2015,151.7,28.7,123.0,29.6,1.5,5.9,-4.7799997,28.769999,17.44,1.9980001,0.0,11.329998,0.19512195514479205,0.1891892,0.8999992370605483
-26.98472222,26.63227778,21-04-2015,207.8,24.9,182.90001,26.200000000000003,1.3,0.5,-4.29,32.93,17.02,1.7190001,0.0,15.91,0.1260827700443981,0.11982676,1.3000003814697294
-33.31388889,19.07472222,21-04-2015,207.5,14.6,192.90001,12.9,0.6000000000000001,10.900001,-2.32,31.99,16.23,1.5580001,0.0,15.76,0.06216867469879518,0.07036145,-1.7000003814697262
-27.01011111,26.69808333,22-04-2015,210.0,24.2,185.8,25.5,1.3,0.5,-4.3199997,32.84,16.93,1.713,0.0,15.91,0.12142857142857143,0.1152381,1.2999992370605469
-28.404444,30.013056,22-04-2015,181.5,15.2,166.3,15.8,0.8,3.0,-5.49,31.949999,16.32,1.8550001,0.0,15.629999,0.08705234159779615,0.08374655,0.600000190734864
-30.398056,30.601944,22-04-2015,155.2,30.2,125.0,30.8,1.5,8.2,-5.14,29.64,21.05,2.3890002,0.0,8.59,0.19845361214969306,0.19458763,0.5999992370605476
-34.329722,18.990278,06-07-2011,158.2,27.2,131.0,23.5,1.2000000000000002,17.9,-3.9499998,23.05,13.58,1.465,0.0,9.469999,0.14854614698689547,0.17193426,-3.700000762939453
-26.648056,27.089444,22-04-2015,197.3,31.300001,166.0,32.9,1.6,1.5,-4.11,31.9,16.15,1.7260001,0.0,15.75,0.16675113781609685,0.15864167,1.599998855590819
-34.329722,18.990278,28-09-2011,170.40001,10.900001,159.5,8.200000000000001,0.4,14.8,-4.17,26.39,16.8,1.8870001,0.0,9.59,0.04812206314219105,0.06396714,-2.7000005722045888
-34.329722,18.990278,25-10-2011,170.40001,10.900001,159.5,8.200000000000001,0.4,14.8,-4.17,26.39,16.8,1.8870001,0.0,9.59,0.04812206314219105,0.06396714,-2.7000005722045888
-34.329722,18.990278,24-11-2011,170.40001,10.900001,159.5,8.200000000000001,0.4,14.8,-4.17,26.39,16.8,1.8870001,0.0,9.59,0.04812206314219105,0.06396714,-2.7000005722045888
-34.329722,18.990278,22-12-2011,170.40001,10.900001,159.5,8.200000000000001,0.4,14.8,-4.17,26.39,16.8,1.8870001,0.0,9.59,0.04812206314219105,0.06396714,-2.7000005722045888
-26.970278,27.211111,22-04-2015,199.8,27.2,172.6,28.6,1.4000000000000001,1.3000001,-4.27,32.09,16.359999,1.7010001,0.0,15.730001,0.14314314095676578,0.13613614,1.3999992370605483
-26.880278,26.965,22-04-2015,201.8,27.300001,174.5,28.6,1.4000000000000001,1.2,-4.2599998,32.53,16.71,1.7310001,0.0,15.82,0.1417244775395997,0.13528246,1.2999988555908217
-34.329722,18.990278,04-04-2012,163.0,16.7,146.3,7.2,0.4,23.4,-1.68,25.1,15.71,1.779,0.0,9.39,0.044171779141104296,0.10245399,-9.500000762939454
-34.329722,18.990278,03-05-2012,163.0,16.7,146.3,7.2,0.4,23.4,-1.68,25.1,15.71,1.779,0.0,9.39,0.044171779141104296,0.10245399,-9.500000762939454
-34.329722,18.990278,24-05-2012,163.0,16.7,146.3,7.2,0.4,23.4,-1.68,25.1,15.71,1.779,0.0,9.39,0.044171779141104296,0.10245399,-9.500000762939454
-34.329722,18.990278,19-07-2012,164.0,30.9,133.1,27.1,1.4000000000000001,18.2,-1.65,25.0,16.01,1.807,0.0,8.99,0.1652439024390244,0.18841463,-3.799999618530272
-34.329722,18.990278,16-08-2012,164.0,30.9,133.1,27.1,1.4000000000000001,18.2,-1.65,25.0,16.01,1.807,0.0,8.99,0.1652439024390244,0.18841463,-3.799999618530272
-34.405833,19.600556,22-04-2015,163.0,18.0,145.0,17.0,0.9,8.8,-3.49,26.47,15.74,1.7030001,0.0,10.73,0.10429447852760736,0.11042945,-1.0
-34.329722,18.990278,11-10-2012,164.0,30.9,133.1,27.1,1.4000000000000001,18.2,-1.65,25.0,16.01,1.807,0.0,8.99,0.1652439024390244,0.18841463,-3.799999618530272
-33.7075,18.97444444,22-04-2015,203.1,19.1,184.0,17.5,0.9,11.7,-3.55,31.14,16.73,1.646,0.0,14.41,0.08616444841996033,0.094042346,-1.6000003814697266
-28.058889,30.373611,22-04-2015,176.40001,21.9,154.5,22.8,1.1,3.6000001,-5.0899997,30.81,15.37,1.8360001,0.0,15.44,0.12925169397202607,0.12414965,0.9000003814697273
-25.57877778,29.12747222,22-04-2015,186.90001,48.0,138.90001,50.2,2.5,3.4,-2.9199998,32.3,16.31,1.8560001,0.0,15.99,0.2685928172335972,0.2568218,2.200000000000003
-27.5275,30.858056,23-04-2015,166.3,28.9,137.40001,29.900000000000002,1.5,5.3,-3.84,29.97,16.4,1.9540001,0.0,13.57,0.17979554691104954,0.17378232,1.0000003814697287
-30.13573889,30.67422222,23-04-2015,156.6,25.0,131.6,25.700000000000003,1.3,6.7000003,-5.52,29.98,20.93,2.3730001,0.0,9.049999,0.16411238185400712,0.1596424,0.7000000000000028
-34.329722,18.990278,11-04-2013,164.2,16.7,147.5,8.700000000000001,0.4,22.1,0.95,24.8,15.17,1.7190001,0.0,9.629999,0.05298416663638761,0.101705246,-8.000000762939452
-34.329722,18.990278,09-05-2013,164.2,16.7,147.5,8.700000000000001,0.4,22.1,0.95,24.8,15.17,1.7190001,0.0,9.629999,0.05298416663638761,0.101705246,-8.000000762939452
-34.329722,18.990278,06-06-2013,164.2,16.7,147.5,8.700000000000001,0.4,22.1,0.95,24.8,15.17,1.7190001,0.0,9.629999,0.05298416663638761,0.101705246,-8.000000762939452
-28.376944,24.303056,23-04-2015,230.7,8.5,222.2,8.9,0.4,0.2,-2.9399998,36.45,18.26,1.46,0.0,18.19,0.03857824064903098,0.036844388,0.40000000000000036
-34.329722,18.990278,01-08-2013,154.90001,56.9,98.0,55.0,2.7,17.5,1.43,25.34,16.859999,1.8770001,0.0,8.480001,0.3550677646821015,0.36733374,-1.9000015258789062
-34.329722,18.990278,29-08-2013,154.90001,56.9,98.0,55.0,2.7,17.5,1.43,25.34,16.859999,1.8770001,0.0,8.480001,0.3550677646821015,0.36733374,-1.9000015258789062
-34.329722,18.990278,26-09-2013,154.90001,56.9,98.0,55.0,2.7,17.5,1.43,25.34,16.859999,1.8770001,0.0,8.480001,0.3550677646821015,0.36733374,-1.9000015258789062
-34.329722,18.990278,23-04-2015,166.40001,22.5,143.90001,18.900000000000002,0.9,17.4,-4.6,25.51,15.53,1.7140001,0.0,9.9800005,0.11358172452000154,0.13521634,-3.599999999999998
-34.329722,18.990278,23-01-2014,157.6,8.3,149.3,3.4000000000000004,0.2,18.0,-2.6399999,24.109999,14.63,1.659,0.0,9.479999,0.021573603225413553,0.052664973,-4.900000190734863
-32.94583,18.33667,23-04-2015,198.90001,7.8,191.1,7.2,0.4,5.9,-2.58,29.56,15.79,1.6320001,0.0,13.7699995,0.0361990933563972,0.039215684,-0.6000001907348631
-33.897778,20.012778,23-04-2015,195.6,11.6,184.0,11.4,0.6000000000000001,4.7000003,-2.72,31.66,16.289999,1.6380001,0.0,15.370001,0.058282206770315134,0.059304703,-0.2000003814697262
-27.573056,24.746389,24-04-2015,235.0,13.3,221.7,14.0,0.7000000000000001,0.3,-3.49,36.17,18.08,1.557,0.0,18.089998,0.059574468085106386,0.056595746,0.6999998092651367
-27.902778,24.615556,24-04-2015,230.90001,11.0,219.90001,11.600000000000001,0.6000000000000001,0.2,-3.35,36.51,18.33,1.5170001,0.0,18.179998,0.050238196362302194,0.047639668,0.6000000000000014
-33.870833,20.003333,27-04-2015,192.6,12.2,180.40001,12.0,0.6000000000000001,4.8,-2.49,31.99,16.51,1.6500001,0.0,15.48,0.062305293975694,0.06334371,-0.19999980926513672
-29.140556,31.391944,28-04-2015,161.8,106.8,55.0,112.30000000000001,5.6000000000000005,2.9,-2.6299999,31.13,20.58,2.4640002,0.0,10.549999,0.6940667359819309,0.6600742,5.499996948242199
-25.99136,27.84208,28-04-2015,187.6,43.9,143.7,46.0,2.3000000000000003,2.9,-4.08,31.01,16.18,1.7680001,0.0,14.83,0.2452025506577953,0.23400854,2.0999984741210938
-28.801278,31.955389,28-04-2015,169.6,66.1,103.5,67.5,3.4000000000000004,10.2,-2.5,31.99,20.88,2.505,0.0,11.110001,0.3979952686959296,0.38974056,1.4000015258789062
-26.970278,27.211111,28-04-2015,199.8,27.2,172.6,28.6,1.4000000000000001,1.3000001,-4.27,32.09,16.359999,1.7010001,0.0,15.730001,0.14314314095676578,0.13613614,1.3999992370605483
-26.73806,27.59194,28-04-2015,193.3,32.3,161.0,33.9,1.7000000000000002,1.6,-4.21,31.109999,15.799999,1.6930001,0.0,15.309999,0.17537506189755708,0.16709776,1.6000007629394517
-26.45,28.085833,28-04-2015,186.7,36.9,149.8,38.7,1.9000000000000001,1.9,-4.08,30.5,15.23,1.702,0.0,15.27,0.20728441688581598,0.1976433,1.7999984741210966
-33.501667,21.624167,28-04-2015,189.6,8.6,181.0,9.0,0.5,0.1,-1.35,29.73,13.429999,1.468,0.0,16.3,0.047468352902300455,0.04535865,0.39999961853027344
-28.760833,17.730278,29-04-2015,248.2,0.1,248.1,0.1,0.0,0.0,-1.49,37.53,21.24,1.248,0.0,16.289999,0.00040290089133584187,0.00040290089,-1.4901161138336505e-09
-34.329722,18.990278,25-06-2015,166.40001,22.5,143.90001,18.900000000000002,0.9,17.4,-4.6,25.51,15.53,1.7140001,0.0,9.9800005,0.11358172452000154,0.13521634,-3.599999999999998
-34.329722,18.990278,23-07-2015,166.40001,22.5,143.90001,18.900000000000002,0.9,17.4,-4.6,25.51,15.53,1.7140001,0.0,9.9800005,0.11358172452000154,0.13521634,-3.599999999999998
-34.329722,18.990278,27-08-2015,166.40001,22.5,143.90001,18.900000000000002,0.9,17.4,-4.6,25.51,15.53,1.7140001,0.0,9.9800005,0.11358172452000154,0.13521634,-3.599999999999998
-34.329722,18.990278,01-10-2015,166.40001,22.5,143.90001,18.900000000000002,0.9,17.4,-4.6,25.51,15.53,1.7140001,0.0,9.9800005,0.11358172452000154,0.13521634,-3.599999999999998
-28.7115,24.07288889,29-04-2015,231.5,6.4,225.1,6.7,0.30000000000000004,0.2,-2.4199998,36.8,18.039999,1.4210001,0.0,18.76,0.028941684665226782,0.02764579,0.29999990463256854
-27.01011111,26.69808333,29-04-2015,210.0,24.2,185.8,25.5,1.3,0.5,-4.3199997,32.84,16.93,1.713,0.0,15.91,0.12142857142857143,0.1152381,1.2999992370605469
-25.73411,27.21422,29-04-2015,194.2,45.0,149.2,47.300000000000004,2.4000000000000004,1.9,-3.6799998,32.07,16.109999,1.7750001,0.0,15.960001,0.24356334059369894,0.23171988,2.3000000000000043
-28.747778,31.745833,29-04-2015,171.40001,100.9,70.5,104.7,5.2,8.5,-1.9399999,32.66,21.02,2.4310002,0.0,11.639999,0.61085177600633,0.5886814,3.7999984741210966
-26.861111,28.884722,29-04-2015,182.40001,34.100002,148.3,35.800000000000004,1.8,2.2,-4.36,29.83,14.12,1.6760001,0.0,15.71,0.19627191997300936,0.18695176,1.6999977111816449
-27.00222,28.76528,29-04-2015,183.40001,32.7,150.7,34.300000000000004,1.7000000000000002,2.0,-4.39,30.07,14.29,1.6800001,0.0,15.78,0.1870228914272317,0.1782988,1.5999992370605511
-26.648056,27.089444,29-04-2015,197.3,31.300001,166.0,32.9,1.6,1.5,-4.11,31.9,16.15,1.7260001,0.0,15.75,0.16675113781609685,0.15864167,1.599998855590819
-26.880278,26.965,29-04-2015,201.8,27.300001,174.5,28.6,1.4000000000000001,1.2,-4.2599998,32.53,16.71,1.7310001,0.0,15.82,0.1417244775395997,0.13528246,1.2999988555908217
-26.98472222,26.63227778,29-04-2015,207.8,24.9,182.90001,26.200000000000003,1.3,0.5,-4.29,32.93,17.02,1.7190001,0.0,15.91,0.1260827700443981,0.11982676,1.3000003814697294
-27.935,26.126667,29-04-2015,222.8,12.2,210.6,12.9,0.6000000000000001,0.4,-3.9499998,34.219997,16.25,1.58,0.0,17.969997,0.05789946060729295,0.05475763,0.7000001907348636
-28.141944,26.417778,29-04-2015,220.40001,12.6,207.8,13.3,0.7000000000000001,0.4,-4.04,33.989998,16.58,1.577,0.0,17.409998,0.0603448250795219,0.05716878,0.6999996185302741
-28.1175,26.719444,29-04-2015,216.3,13.2,203.1,13.9,0.7000000000000001,0.4,-4.18,33.579998,16.869999,1.5960001,0.0,16.71,0.0642625973365054,0.06102635,0.7000001907348636
-29.1825,23.575556,29-04-2015,236.40001,3.7,232.7,3.9000000000000004,0.2,0.0,-2.1399999,37.02,18.25,1.3670001,0.0,18.77,0.01649746129002213,0.015651438,0.19999995231628453
-25.45963889,28.26430556,29-04-2015,192.90001,47.100002,145.8,49.300000000000004,2.5,3.7,-3.48,32.93,17.21,1.9020001,0.0,15.720001,0.25557282353634486,0.24416797,2.199997711181645
-25.81048333,27.90955222,30-04-2015,191.90001,44.7,147.2,46.800000000000004,2.3000000000000003,3.0,-4.0099998,31.99,17.13,1.8390001,0.0,14.860001,0.24387700764585366,0.23293382,2.099999237060551
-29.744167,29.905833,30-04-2015,161.0,26.1,134.90001,26.900000000000002,1.3,6.3,-5.13,29.539999,15.889999,1.8560001,0.0,13.65,0.16708074534161493,0.1621118,0.7999996185302756
-29.380556,30.2775,30-04-2015,152.7,19.5,133.2,20.1,1.0,5.7000003,-5.54,28.42,15.099999,1.881,0.0,13.320001,0.13163065096073914,0.12770137,0.6000000000000014
-27.602222,29.942778,01-05-2015,185.90001,33.5,152.40001,35.0,1.7000000000000002,3.5,-4.83,31.789999,15.66,1.8370001,0.0,16.13,0.18827325592418967,0.1802044,1.5
-28.735556,29.820556,04-05-2015,180.3,15.2,165.1,15.8,0.8,2.8,-5.5899997,32.219997,16.84,1.8960001,0.0,15.379997,0.08763172341968499,0.08430394,0.600000190734864
-26.510278,28.351389,04-05-2015,183.8,37.3,146.5,39.2,2.0,2.3,-4.22,30.359999,14.49,1.6810001,0.0,15.869999,0.2132752956971461,0.20293798,1.900000762939456
-26.73806,27.59194,04-05-2015,193.3,32.3,161.0,33.9,1.7000000000000002,1.6,-4.21,31.109999,15.799999,1.6930001,0.0,15.309999,0.17537506189755708,0.16709776,1.6000007629394517
-27.671111,27.236944,04-05-2015,209.5,18.1,191.40001,19.0,1.0,0.5,-4.29,32.93,16.3,1.651,0.0,16.630001,0.09069212410501193,0.08639618,0.8999996185302734
-25.127778,27.628889,05-05-2015,203.40001,46.100002,157.3,48.400000000000006,2.4000000000000004,3.1000001,-3.3999999,34.579998,18.93,1.9900001,0.0,15.649998,0.2379547582175965,0.226647,2.2999977111816463
-25.20639,27.558,05-05-2015,204.40001,45.9,158.5,48.2,2.4000000000000004,2.6000001,-3.47,34.52,18.869999,1.983,0.0,15.650002,0.23581212251015432,0.22455968,2.2999984741210966
-24.69514,27.40906,05-05-2015,210.1,45.3,164.8,47.6,2.4000000000000004,1.9,-3.31,35.25,20.039999,2.02,0.0,15.210001,0.22655877495095184,0.2156116,2.3000007629394545
-27.169444,29.233889,05-05-2015,177.0,32.8,144.2,34.4,1.7000000000000002,1.8000001,-4.45,29.41,13.78,1.687,0.0,15.63,0.19435028248587569,0.18531074,1.6000007629394517
